selector,model,k,lambda,selected_feature_count,selected_features,diagnostics_path,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,selection_rate_min,selection_rate_max,equalized_odds_difference,equalized_odds_ratio,tpr_min,tpr_max,fpr_min,fpr_max,equal_opportunity_difference,equal_opportunity_ratio,mean_selected_mi_sensitive,max_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,sensitive_attacker_auroc,sensitive_attacker_status,dataset_key,dataset,selector_family,k_value,lambda_value,lambda_values,selector_runtime_seconds,n_selected_features,accuracy_norm,joint_leakage_quality,attacker_leakage_quality,dpd_quality,eod_quality,eodd_quality,tradeoff_accuracy_joint_mi,tradeoff_accuracy_attacker,tradeoff_accuracy_dpd,pareto_accuracy_joint_mi
SubsetFACMIM_k8_lambda1.0,logistic_regression,8,,,checking_status|property_magnitude|foreign_worker|other_payment_plans|num_dependents|other_parties|housing|credit_history,,0.69,0.7055555555555555,0.5903083700440529,0.7501587301587301,0.1910823545959631,0.6868372521899493,,,0.2144530546044332,,,,,,0.0437788018433179,,0.0192785136015847,,0.2886813306987041,0.7082776566565863,,,german_credit,German Credit,SubsetFA-CMIM,8.0,1.0,0.0|0.5|1.0|2.0,7.650632381439209,8.0,0.3157894736842095,0.8302165037889343,0.08390216154721242,0.0,0.8306010928961749,0.027932960893854553,0.573002988736572,0.19984581761571096,0.15789473684210475,False
ProxyRank_k8_lambda2.0,logistic_regression,8,,,checking_status|duration|savings_status|other_payment_plans|property_magnitude|foreign_worker|other_parties|installment_commitment,,0.7033333333333334,0.7182539682539683,0.6044444444444445,0.765,0.0727899289682818,0.8568464730290457,,,0.0599078341013824,,,,,,0.0599078341013824,,0.0108119316380292,,0.4246876955820409,0.5950137140445881,,,german_credit,German Credit,ProxyRank,8.0,2.0,0.0|0.5|1.0|2.0,0.206944465637207,8.0,0.5263157894736848,0.28490659623362136,1.0,0.6476703889102815,0.7540983606557379,1.0,0.4056111928536531,0.7631578947368425,0.5869930891919832,False
FairmRMR_k8_lambda2.0,logistic_regression,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude,,0.7033333333333334,0.7182539682539683,0.6044444444444445,0.765,0.0727899289682818,0.8568464730290457,,,0.0599078341013824,,,,,,0.0599078341013824,,0.0108119316380292,,0.4246876955820409,0.5950137140445881,,,german_credit,German Credit,fair-mRMR,8.0,2.0,0.0|0.5|1.0|2.0,2.025012969970703,8.0,0.5263157894736848,0.28490659623362136,1.0,0.6476703889102815,0.7540983606557379,1.0,0.4056111928536531,0.7631578947368425,0.5869930891919832,False
FairCFS_k8_lambda2.0,logistic_regression,8,,,checking_status|duration|savings_status|other_payment_plans|property_magnitude|credit_history|foreign_worker|installment_commitment,,0.7133333333333334,0.7126984126984127,0.5981308411214953,0.7724338624338624,0.0551374920880511,0.8795143691409252,,,0.0990783410138248,,,,,,0.0990783410138248,,0.0136744144804426,,0.4414274599177576,0.6162880652647866,,,german_credit,German Credit,FairCFS-style,8.0,2.0,0.0|0.5|1.0|2.0,11.701202392578123,8.0,0.6842105263157905,0.2177894480748752,0.8279294653014777,0.7443203696572975,0.5683060109289618,0.7536231884057971,0.45099998719533285,0.7560699958086341,0.714265447986544,True
FairLasso_k8_lambda2.0,logistic_regression,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.0713833602925662,0.8380146824130227,,,0.1186635944700461,,,,,,0.1186635944700461,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,2.0,0.0|0.5|1.0|2.0,0.2991712093353271,8.0,0.9473684210526321,0.0,0.5230375426621159,0.6553715825953028,0.4754098360655734,0.6304347826086951,0.47368421052631604,0.735202981857374,0.8013700018239674,False
BasicFACMIM_k8_lambda2.0,logistic_regression,8,,,checking_status|duration|other_payment_plans|property_magnitude|savings_status|purpose|credit_amount|foreign_worker,,0.7033333333333334,0.7087301587301587,0.593607305936073,0.7689417989417989,0.0132920739855123,0.9698372167251836,,,0.1670506912442396,,,,,,0.1670506912442396,,0.0118286355033899,,0.4865046117097847,0.6176594697236093,,,german_credit,German Credit,BasicFA-CMIM,8.0,2.0,0.0|0.5|1.0|2.0,6.413734674453735,8.0,0.5263157894736848,0.03705513098867008,0.8168373151308295,0.9734308817866775,0.24590163934426212,0.3260869565217389,0.28168546023117746,0.6715765523022572,0.7498733356301812,False
SubsetFACMIM_k8_lambda2.0,logistic_regression,8,,,checking_status|other_payment_plans|foreign_worker|num_dependents|other_parties|own_telephone|job|savings_status,,0.67,0.6912698412698413,0.575107296137339,0.7269047619047619,0.1239890287643294,0.7848425677324872,,,0.0673995314471075,,,,,,0.0080645161290322,,0.0159292072997795,,0.2463354356087482,0.6903087418243196,,,german_credit,German Credit,SubsetFA-CMIM,8.0,2.0,0.0|0.5|1.0|2.0,5.782323122024536,8.0,0.0,1.0,0.2292377701934013,0.36734693877551017,1.0,0.9528783094486276,0.5,0.11461888509670065,0.18367346938775508,True
CMIM_k8,random_forest,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756,0.9792531120331952,,,0.0622119815668202,,,,,,0.0622119815668202,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,CMIM,8.0,,0.0|0.5|1.0|2.0,11.692721843719482,8.0,0.5185185185185189,0.03705513098867008,0.43629124004550635,1.0,0.5585585585585588,0.5585585585585588,0.2777868247535945,0.47740487928201264,0.7592592592592595,False
mRMR_k8,random_forest,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.7166666666666667,0.6484126984126984,0.5029239766081871,0.7077513227513227,0.0225754272452352,0.9216499877959482,,,0.0714285714285714,,,,,,0.0714285714285714,,0.0216041468941198,,0.4458177028913508,0.7186511006399887,,,german_credit,German Credit,mRMR,8.0,,0.0|0.5|1.0|2.0,3.107067346572876,8.0,0.4444444444444444,0.20018701459958144,0.0,0.8455971049457176,0.4864864864864865,0.4864864864864865,0.32231572952201293,0.2222222222222222,0.645020774695081,False
ProxyRank_k8_lambda0.0,random_forest,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans,,0.7066666666666667,0.6,0.4054054054054054,0.7351851851851852,0.0336169913496026,0.8474305777210341,,,0.0172811059907833,,,,,,0.0172811059907833,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,ProxyRank,8.0,0.0,0.0|0.5|1.0|2.0,0.3264925479888916,8.0,0.3333333333333333,0.03705513098867008,0.43629124004550635,0.7509047044632084,0.9099099099099103,0.9099099099099103,0.1851942321610017,0.3848122866894198,0.5421190188982709,False
FairmRMR_k8_lambda0.0,random_forest,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.7166666666666667,0.6484126984126984,0.5029239766081871,0.7077513227513227,0.0225754272452352,0.9216499877959482,,,0.0714285714285714,,,,,,0.0714285714285714,,0.0216041468941198,,0.4458177028913508,0.7186511006399887,,,german_credit,German Credit,fair-mRMR,8.0,0.0,0.0|0.5|1.0|2.0,4.842973470687866,8.0,0.4444444444444444,0.20018701459958144,0.0,0.8455971049457176,0.4864864864864865,0.4864864864864865,0.32231572952201293,0.2222222222222222,0.645020774695081,False
FairCFS_k8_lambda0.0,random_forest,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose,,0.7266666666666667,0.6301587301587301,0.4605263157894737,0.7406349206349206,0.0592165412476264,0.7670816044260028,,,0.0057603686635944,,,,,,0.0057603686635944,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,FairCFS-style,8.0,0.0,0.0|0.5|1.0|2.0,10.431975603103638,8.0,0.5555555555555556,0.03705513098867008,0.43629124004550635,0.5313630880579008,1.0,1.0,0.29630534327211283,0.49592339780053096,0.5434593218067282,False
FairLasso_k8_lambda0.0,random_forest,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.0125184612138687,0.9384508990318118,,,0.1336405529953917,,,,,,0.1336405529953917,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,0.0,0.0|0.5|1.0|2.0,0.2910387516021728,8.0,0.6296296296296288,0.0,0.5230375426621159,0.9318455971049456,0.0,0.0,0.3148148148148144,0.5763335861458723,0.7807376133672872,False
BasicFACMIM_k8_lambda0.0,random_forest,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756,0.9792531120331952,,,0.0622119815668202,,,,,,0.0622119815668202,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,BasicFA-CMIM,8.0,0.0,0.0|0.5|1.0|2.0,5.412459373474121,8.0,0.5185185185185189,0.03705513098867008,0.43629124004550635,1.0,0.5585585585585588,0.5585585585585588,0.2777868247535945,0.47740487928201264,0.7592592592592595,False
SubsetFACMIM_k8_lambda0.0,random_forest,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756,0.9792531120331952,,,0.0622119815668202,,,,,,0.0622119815668202,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,SubsetFA-CMIM,8.0,0.0,0.0|0.5|1.0|2.0,8.561937808990479,8.0,0.5185185185185189,0.03705513098867008,0.43629124004550635,1.0,0.5585585585585588,0.5585585585585588,0.2777868247535945,0.47740487928201264,0.7592592592592595,False
ProxyRank_k8_lambda0.5,random_forest,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker,,0.7133333333333334,0.6238095238095238,0.4556962025316455,0.7246825396825396,0.0132217455517265,0.944279786603438,,,0.0652369796359704,,,,,,0.01036866359447,,0.0143158964898477,,0.4662765264156376,0.6647091919262957,,,german_credit,German Credit,ProxyRank,8.0,0.5,0.0|0.5|1.0|2.0,0.1911449432373047,8.0,0.40740740740740783,0.11815850678460527,0.43629124004550635,0.9258142340168878,0.9639639639639638,0.5349036187025016,0.2627829570960065,0.4218493237264571,0.6666108207121478,False
FairmRMR_k8_lambda0.5,random_forest,8,,,checking_status|duration|other_payment_plans|savings_status|foreign_worker|installment_commitment|property_magnitude|credit_history,,0.7233333333333334,0.65,0.5029940119760479,0.7317724867724869,0.0180744074829453,0.933350622406639,,,0.0552995391705069,,,,,,0.0552995391705069,,0.0136744144804426,,0.4414274599177576,0.6162880652647866,,,german_credit,German Credit,fair-mRMR,8.0,0.5,0.0|0.5|1.0|2.0,1.906379461288452,8.0,0.5185185185185189,0.2177894480748752,0.8279294653014777,0.8841978287092882,0.6126126126126124,0.6126126126126124,0.3681539832966971,0.6732239919099983,0.7013581736139036,False
FairCFS_k8_lambda0.5,random_forest,8,,,checking_status|savings_status|credit_history|duration|property_magnitude|other_payment_plans|employment|foreign_worker,,0.69,0.6103174603174604,0.4431137724550898,0.7123809523809524,0.0180744074829453,0.933350622406639,,,0.034240403676338,,,,,,0.0264976958525345,,0.0178008412878426,,0.4579364860233345,0.6861593642309586,,,german_credit,German Credit,FairCFS-style,8.0,0.5,0.0|0.5|1.0|2.0,10.853280305862429,8.0,0.14814814814814772,0.15159743193517072,0.26279863481228627,0.8841978287092882,0.8378378378378379,0.7772912577381853,0.1498727900416592,0.20547339148021698,0.516172988428718,False
FairLasso_k8_lambda0.5,random_forest,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.0125184612138687,0.9384508990318118,,,0.1336405529953917,,,,,,0.1336405529953917,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,0.5,0.0|0.5|1.0|2.0,0.2739632129669189,8.0,0.6296296296296288,0.0,0.5230375426621159,0.9318455971049456,0.0,0.0,0.3148148148148144,0.5763335861458723,0.7807376133672872,False
BasicFACMIM_k8_lambda0.5,random_forest,8,,,checking_status|duration|purpose|property_magnitude|credit_history|other_payment_plans|savings_status|employment,,0.7066666666666667,0.6126984126984127,0.4358974358974359,0.7419312169312168,0.0426190308741824,0.8323651452282158,,,0.0299539170506912,,,,,,0.0299539170506912,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,BasicFA-CMIM,8.0,0.5,0.0|0.5|1.0|2.0,6.416927576065064,8.0,0.3333333333333333,0.03705513098867008,0.43629124004550635,0.6737032569360673,0.8108108108108107,0.8108108108108107,0.1851942321610017,0.3848122866894198,0.5035182951347003,False
SubsetFACMIM_k8_lambda0.5,random_forest,8,,,checking_status|duration|other_payment_plans|credit_history|foreign_worker|num_dependents|other_parties|existing_credits,,0.7,0.6365079365079365,0.4886363636363636,0.7024603174603175,0.0651241296856318,0.807883817427386,,,0.032258064516129,,,,,,0.032258064516129,,0.0154513419099128,,0.2681276745417302,0.6699134960264435,,,german_credit,German Credit,SubsetFA-CMIM,8.0,0.5,0.0|0.5|1.0|2.0,6.022196292877197,8.0,0.25925925925925886,0.9126252377367697,0.3941979522184299,0.48069963811821503,0.7927927927927927,0.7927927927927927,0.5859422484980144,0.3267286057388444,0.36997944868873694,True
ProxyRank_k8_lambda1.0,random_forest,8,,,checking_status|savings_status|duration|other_payment_plans|property_magnitude|credit_history|foreign_worker|credit_amount,,0.72,0.6190476190476191,0.44,0.7462169312169312,0.0253182361628806,0.8850941589530802,,,0.0751486754370156,,,,,,0.0380184331797234,,0.0117875617631894,,0.4489252618460084,0.5993389127224137,,,german_credit,German Credit,ProxyRank,8.0,1.0,0.0|0.5|1.0|2.0,0.2964558601379394,8.0,0.48148148148148107,0.18772743090479926,0.9650170648464156,0.8220747889022918,0.7477477477477481,0.45739594342946344,0.33460445619314017,0.7232492731639484,0.6517781351918864,False
FairmRMR_k8_lambda1.0,random_forest,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude,,0.7,0.626984126984127,0.4705882352941176,0.7113756613756613,0.0478233349743301,0.8432457353619178,,,0.0230414746543778,,,,,,0.0230414746543778,,0.0108119316380292,,0.4246876955820409,0.5950137140445881,,,german_credit,German Credit,fair-mRMR,8.0,1.0,0.0|0.5|1.0|2.0,1.862483024597168,8.0,0.25925925925925886,0.28490659623362136,1.0,0.6290711700844388,0.864864864864865,0.864864864864865,0.2720829277464401,0.6296296296296294,0.44416521467184883,False
FairCFS_k8_lambda1.0,random_forest,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|foreign_worker|employment,,0.6933333333333334,0.6126984126984127,0.4457831325301205,0.7208994708994707,0.0222237850763063,0.9180497925311204,,,0.0286538114975671,,,,,,0.0264976958525345,,0.0178008412878426,,0.4579364860233345,0.6861593642309586,,,german_credit,German Credit,FairCFS-style,8.0,1.0,0.0|0.5|1.0|2.0,10.572568655014038,8.0,0.1851851851851856,0.15159743193517072,0.26279863481228627,0.8486127864897466,0.8378378378378379,0.8209774019829884,0.16839130856017814,0.22399190999873592,0.5168989858374661,False
FairLasso_k8_lambda1.0,random_forest,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.0125184612138687,0.9384508990318118,,,0.1336405529953917,,,,,,0.1336405529953917,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,1.0,0.0|0.5|1.0|2.0,0.2789533138275146,8.0,0.6296296296296288,0.0,0.5230375426621159,0.9318455971049456,0.0,0.0,0.3148148148148144,0.5763335861458723,0.7807376133672872,False
BasicFACMIM_k8_lambda1.0,random_forest,8,,,checking_status|duration|property_magnitude|other_payment_plans|purpose|savings_status|credit_history|credit_amount,,0.7566666666666667,0.6547619047619048,0.496551724137931,0.7643121693121694,0.0671636542654195,0.7169531713100178,,,0.0414746543778801,,,,,,0.0414746543778801,,0.0139562361304513,,0.4911255929135176,0.6266615092481891,,,german_credit,German Credit,BasicFA-CMIM,8.0,1.0,0.0|0.5|1.0|2.0,5.000693082809448,8.0,0.8888888888888888,0.018527565494335207,0.7440273037542653,0.4632086851628464,0.720720720720721,0.720720720720721,0.453708227191612,0.8164580963215771,0.6760487870258676,False
SubsetFACMIM_k8_lambda1.0,random_forest,8,,,checking_status|property_magnitude|foreign_worker|other_payment_plans|num_dependents|other_parties|housing|credit_history,,0.6766666666666666,0.6261904761904762,0.481283422459893,0.70494708994709,0.0405795062943948,0.8859909108871764,,,0.1036866359447004,,,,,,0.1036866359447004,,0.0192785136015847,,0.2886813306987041,0.7082776566565863,,,german_credit,German Credit,SubsetFA-CMIM,8.0,1.0,0.0|0.5|1.0|2.0,7.650632381439209,8.0,0.0,0.8302165037889343,0.08390216154721242,0.6911942098914352,0.23423423423423473,0.23423423423423473,0.41510825189446715,0.04195108077360621,0.3455971049457176,False
ProxyRank_k8_lambda2.0,random_forest,8,,,checking_status|duration|savings_status|other_payment_plans|property_magnitude|foreign_worker|other_parties|installment_commitment,,0.7066666666666667,0.638095238095238,0.4883720930232558,0.7142857142857144,0.0817216400590759,0.7589211618257261,,,0.0483870967741935,,,,,,0.0483870967741935,,0.0108119316380292,,0.4246876955820409,0.5950137140445881,,,german_credit,German Credit,ProxyRank,8.0,2.0,0.0|0.5|1.0|2.0,0.206944465637207,8.0,0.3333333333333333,0.28490659623362136,1.0,0.3383594692400478,0.6666666666666667,0.6666666666666667,0.30911996478347736,0.6666666666666666,0.3358464012866905,True
FairmRMR_k8_lambda2.0,random_forest,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude,,0.7,0.626984126984127,0.4705882352941176,0.7113756613756613,0.0478233349743301,0.8432457353619178,,,0.0230414746543778,,,,,,0.0230414746543778,,0.0108119316380292,,0.4246876955820409,0.5950137140445881,,,german_credit,German Credit,fair-mRMR,8.0,2.0,0.0|0.5|1.0|2.0,2.025012969970703,8.0,0.25925925925925886,0.28490659623362136,1.0,0.6290711700844388,0.864864864864865,0.864864864864865,0.2720829277464401,0.6296296296296294,0.44416521467184883,False
